code_insee;name;department;zip_code;gps
08225;Herpy-l'Arlésienne;08;08360;49.5450302072, 4.21650848613
08279;Mars-sous-Bourcq;08;08400;49.3759788124, 4.68476998487
08249;Laval-Morency;08;08150;49.8122244724, 4.52545242673
08278;Marquigny;08;08390;49.5311407275, 4.82165471787
08269;Malandry;08;08370;49.5990875721, 5.27880368483
08262;Lucquy;08;08300;49.4890710736, 4.33770775217
08245;Lançon;08;08250;49.3052152829, 4.87924744188
08232;Illy;08;08200;49.736070844, 4.95877999805
08362;Rethel;08;08300;49.4890710736, 4.33770775217
08367;Rocroi;08;08230;49.9157903394, 4.51147538743
08384;Saint-Lambert-et-Mont-de-Jeux;08;08130;49.4948997956, 4.58771124171
08386;Saint-Loup-en-Champagne;08;08300;49.4890710736, 4.33770775217
08397;Saint-Remy-le-Petit;08;08300;49.4890710736, 4.33770775217
08346;Prix-lès-Mézières;08;08000;49.7589748085, 4.71308364849
08356;Remaucourt;08;08220;49.6447010155, 4.20764091673
08380;Saint-Fergeux;08;08360;49.5450302072, 4.21650848613
08385;Saint-Laurent;08;08090;49.7814512769, 4.65888775481
08388;Saint-Marceau;08;08160;49.6516847115, 4.77872166277
08302;Monthermé;08;08800;49.898909719, 4.79046954849
08326;Nouart;08;08240;49.4367865299, 4.95899557171
08311;Mouzon;08;08210;49.5753580184, 5.05747412854
08317;La Neuville-à-Maire;08;08450;49.6051172684, 4.92625814673
08313;Nanteuil-sur-Aisne;08;08300;49.4890710736, 4.33770775217
08304;Montigny-sur-Meuse;08;08170;49.9974542935, 4.7285296063
08296;Montcheutin;08;08250;49.3052152829, 4.87924744188
08294;La Moncelle;08;08140;49.7027985967, 5.05389161183
08336;Osnes;08;08110;49.6541821872, 5.19219003172
08419;Signy-l'Abbaye;08;08460;49.7134288186, 4.4616721559
08413;Seraincourt;08;08220;49.6447010155, 4.20764091673
08417;Sévigny-la-Forêt;08;08230;49.9157903394, 4.51147538743
08410;Semide;08;08400;49.3759788124, 4.68476998487
08411;Semuy;08;08130;49.4948997956, 4.58771124171
08437;Tailly;08;08240;49.4367865299, 4.95899557171
08446;Thénorgues;08;08240;49.4367865299, 4.95899557171
08445;Thelonne;08;08350;49.6865527767, 4.88064716793
08451;Le Thour;08;08190;49.4739708484, 4.1206932066
08457;Tournes;08;08090;49.7814512769, 4.65888775481
08439;Tannay;08;08390;49.5311407275, 4.82165471787
08422;Singly;08;08430;49.640530091, 4.63694395788
08438;Taizy;08;08360;49.5450302072, 4.21650848613
08453;Toges;08;08400;49.3759788124, 4.68476998487
08460;Tremblois-lès-Rocroi;08;08150;49.8122244724, 4.52545242673
08479;Villers-le-Tourneur;08;08430;49.640530091, 4.63694395788
08463;Vaux-en-Dieulet;08;08240;49.4367865299, 4.95899557171
08464;Vaux-lès-Mouron;08;08250;49.3052152829, 4.87924744188
08486;Vireux-Molhain;08;08320;50.0723012487, 4.74304215812
09001;Aigues-Juntes;09;09240;43.0066758951, 1.4205570849
09007;Allières;09;09240;43.0066758951, 1.4205570849
09015;Arignac;09;09400;42.8458484074, 1.57117119842
12149;Montclar;12;12550;43.9452392779, 2.61731670514
12157;Montrozier;12;12630;44.3813386273, 2.71254776972
12166;Murols;12;12600;44.8341310228, 2.67664580865
12176;Onet-le-Château;12;12850;44.3602453055, 2.59175422847
12176;Onet-le-Château;12;12000;44.3677869063, 2.531363607
12177;Palmas d'Aveyron;12;12340;44.4656002773, 2.70710459278
12177;Palmas d'Aveyron;12;12310;44.384469335, 2.84476302604
12178;Paulhe;12;12520;44.1968259654, 3.06387030498
12182;Pierrefiche;12;12130;44.4625155533, 2.98303027843
12191;Privezac;12;12350;44.4010803949, 2.15854701364
12194;Quins;12;12800;44.1851158215, 2.33730989448
12199;Rignac;12;12390;44.4348428997, 2.31749695196
12207;Rullac-Saint-Cirq;12;12120;44.1738899788, 2.54748951823
12212;Saint-Beaulize;12;12540;43.8787455208, 3.14987374669
12219;Sainte-Eulalie-d'Olt;12;12130;44.4625155533, 2.98303027843
12220;Sainte-Eulalie-de-Cernon;12;12230;43.9902158825, 3.26114811927
12223;Argences en Aubrac;12;12210;44.6915069372, 2.81638954446
12223;Argences en Aubrac;12;12420;44.8196484767, 2.78404543455
12225;Saint-Georges-de-Luzençon;12;12100;44.0898281066, 3.10621950967
12226;Saint-Hippolyte;12;12140;44.6558037135, 2.58164635516
12227;Saint-Igest;12;12260;44.458873555, 1.98297177766
12230;Saint-Jean-Delnous;12;12170;44.0745006665, 2.51889903328
12235;Saint-Just-sur-Viaur;12;12170;44.0745006665, 2.51889903328
12235;Saint-Just-sur-Viaur;12;12800;44.1851158215, 2.33730989448
12236;Saint-Laurent-de-Lévézou;12;12620;44.1639182272, 2.94123371794
12240;Saint-Parthem;12;12300;44.5947922935, 2.27515362111
12254;Salles-la-Source;12;12330;44.4669223048, 2.48171518474
12264;Sébazac-Concourès;12;12740;44.4071370966, 2.63127194747
12265;Sébrazac;12;12190;44.5757488453, 2.68710158175
12277;Taussac;12;12600;44.8341310228, 2.67664580865
12278;Tayrac;12;12440;44.2188237556, 2.19456712254
12291;Verrières;12;12520;44.1968259654, 3.06387030498
12293;Veyreau;12;12720;44.1809861731, 3.25262326426
12295;Viala-du-Pas-de-Jaux;12;12250;43.948416094, 3.02271239908
12303;Vimenet;12;12310;44.384469335, 2.84476302604
13001;Aix-en-Provence;13;13540;43.5360221556, 5.3983786513
13001;Aix-en-Provence;13;13290;43.5360221556, 5.3983786513
13001;Aix-en-Provence;13;13080;43.5360221556, 5.3983786513
13001;Aix-en-Provence;13;13100;43.5353485115, 5.4345381961
13001;Aix-en-Provence;13;13090;43.5360221556, 5.3983786513
13004;Arles;13;13129;43.5467808819, 4.66183385891
13004;Arles;13;13280;43.5467808819, 4.66183385891
13004;Arles;13;13123;43.5467808819, 4.66183385891
13004;Arles;13;13200;43.5467808819, 4.66183385891
13004;Arles;13;13104;43.5467808819, 4.66183385891
13010;Barbentane;13;13570;43.8946430262, 4.749492461
13014;Berre-l'Étang;13;13130;43.5038264894, 5.16082559313
13015;Bouc-Bel-Air;13;13320;43.44709567, 5.41278086105
13018;Cabannes;13;13440;43.8590936432, 4.95774539793
13023;Ceyreste;13;13600;43.2057739447, 5.6225082578
13033;Ensuès-la-Redonne;13;13820;43.3537890025, 5.19969508788
13035;Eyguières;13;13430;43.7025400757, 5.01572210445
13036;Eyragues;13;13630;43.8430965536, 4.84389669406
13041;Gardanne;13;13120;43.4527470657, 5.47999296124
13042;Gémenos;13;13420;43.2982409252, 5.64453739923
13043;Gignac-la-Nerthe;13;13180;43.390482869, 5.22788588973
13045;Graveson;13;13690;43.8539709841, 4.76690510609
13046;Gréasque;13;13850;43.4267657218, 5.54724216538
13061;Saint-Pierre-de-Mézoargues;13;13150;43.811635575, 4.68697564727
13062;Mimet;13;13105;43.4125486694, 5.49850212317
13072;Peynier;13;13790;43.466397869, 5.61228660864
13078;Port-Saint-Louis-du-Rhône;13;13230;43.4159102575, 4.80600123608
13084;La Roque-d'Anthéron;13;13640;43.717611873, 5.3021029918
13085;Roquefort-la-Bédoule;13;13830;43.2511968677, 5.62904629531
13088;Le Rove;13;13740;43.3653006845, 5.25320648556
13097;Saint-Martin-de-Crau;13;13310;43.6121626168, 4.85649120656
13104;Sausset-les-Pins;13;13960;43.3457310767, 5.11745553052
13107;Simiane-Collongue;13;13109;43.4114697377, 5.43791091838
13110;Trets;13;13530;43.4378404321, 5.70012599644
13055;Marseille;13;13009;43.2344717573, 5.45254070973
13055;Marseille;13;13011;43.2885052354, 5.4838251453
13055;Marseille;13;13003;43.3118420677, 5.37907684544
13055;Marseille;13;13006;43.2872106758, 5.38049906486
13055;Marseille;13;13008;43.2388428582, 5.37571442554
14005;Valambray;14;14370;49.1190784398, -0.159512854419
14006;Amayé-sur-Orne;14;14210;49.1001637748, -0.508327897598
14016;Annebault;14;14430;49.2183532057, -0.0305664652154
14034;Avenay;14;14210;49.1001637748, -0.508327897598
14036;Banneville-la-Campagne;14;14940;49.1833480619, -0.224513518796
14044;Basly;14;14610;49.2527836333, -0.426386244935
14045;Basseneville;14;14670;49.1818769935, -0.152819265624
14047;Bayeux;14;14400;49.2815631038, -0.715433077365
14054;Beaumesnil;14;14380;48.8544817922, -1.0273831979
14055;Beaumont-en-Auge;14;14950;49.2830960197, 0.0921245287823
14057;Bellengreville;14;14370;49.1190784398, -0.159512854419
14061;Souleuvre en Bocage;14;14350;48.9220153608, -0.733098585986
14061;Souleuvre en Bocage;14;14260;49.0066968594, -0.682033937829
14093;Branville;14;14430;49.2183532057, -0.0305664652154
14124;La Cambe;14;14230;49.3176758888, -1.05497360925
14125;Cambes-en-Plaine;14;14610;49.2527836333, -0.426386244935
14126;Cambremer;14;14340;49.1715682628, 0.0767124030123
14134;Canteloup;14;14370;49.1190784398, -0.159512854419
14136;Cardonville;14;14230;49.3176758888, -1.05497360925
14141;Castillon-en-Auge;14;14140;49.0354632921, 0.127071984738
14143;Caumont-sur-Aure;14;14240;49.1055577852, -0.781481644045
14145;Cauvicourt;14;14190;49.0218805149, -0.23188447049
14146;Cauville;14;14770;48.9262068, -0.631065513494
14150;Cesny-Bois-Halbout;14;14220;48.9913936572, -0.409929998013
14163;Cléville;14;14370;49.1190784398, -0.159512854419
14172;Commes;14;14520;49.3400701436, -0.771788294928
14174;Condé-en-Normandie;14;14110;48.8603879133, -0.538857121596
14174;Condé-en-Normandie;14;14770;48.9262068, -0.631065513494
01372;Saint-Martin-de-Bavel;01;01510;45.8480243468, 5.61949053703
01339;Saint-Bernard;01;01600;45.9478092043, 4.80583207499
01371;Saint-Marcel;01;01390;45.9283135136, 4.92727608131
01349;Saint-Éloi;01;01800;45.8984701804, 5.16340257624
01369;Saint-Just;01;01250;46.2066710432, 5.38605889851
02008;Aizy-Jouy;02;02370;49.4107346804, 3.51937274632
02006;Aisonville-et-Bernoville;02;02110;49.9673733527, 3.44143561655
01449;Villette-sur-Ain;01;01320;46.0113616676, 5.19303242296
02013;Amifontaine;02;02190;49.457994666, 3.96807425363
02005;Aguilcourt;02;02190;49.457994666, 3.96807425363
01444;Villebois;01;01150;45.8772713832, 5.32595701713
01430;Varambon;01;01160;46.0747014809, 5.31394582841
01424;Tramoyes;01;01390;45.9283135136, 4.92727608131
01451;Viriat;01;01440;46.2508236356, 5.22311457024
02033;Aubigny-en-Laonnois;02;02820;49.512711001, 3.83344703407
02050;Barzy-en-Thiérache;02;02170;50.0019463297, 3.79418155637
02034;Audignicourt;02;02300;49.5817295222, 3.19169688143
02042;Azy-sur-Marne;02;02400;49.0643447361, 3.3912505936
02047;Barenton-Cel;02;02000;49.5539294526, 3.59337928423
02035;Audigny;02;02120;49.8880905983, 3.64129929098
02060;Beauvois-en-Vermandois;02;02590;49.812289272, 3.13247783385
02101;Bosmont-sur-Serre;02;02250;49.738528886, 3.80415822108
02080;Besny-et-Loizy;02;02870;49.6039941485, 3.51899449052
02093;Blérancourt;02;02300;49.5817295222, 3.19169688143
02058;Beaurieux;02;02160;49.3988991643, 3.73817191868
02079;Besmont;02;02500;49.890758884, 4.10750632589
02094;Blesmes;02;02400;49.0643447361, 3.3912505936
02070;Bernot;02;02120;49.8880905983, 3.64129929098
02064;Belleu;02;02200;49.3519078898, 3.32022130463
02103;Boué;02;02450;50.0067534754, 3.69457044766
02205;Colligis-Crandelain;02;02860;49.4877552055, 3.68304619282
02178;Chermizy-Ailles;02;02860;49.4877552055, 3.68304619282
02197;Clairfontaine;02;02260;49.966610567, 3.91127792949
02190;Chivres-Val;02;02880;49.4238582409, 3.38402828695
02207;Commenchon;02;02300;49.5817295222, 3.19169688143
02182;Chevennes;02;02250;49.738528886, 3.80415822108
02206;Colonfay;02;02120;49.8880905983, 3.64129929098
02187;Chierry;02;02400;49.0643447361, 3.3912505936
02220;Coulonges-Cohan;02;02130;49.1935797302, 3.55982855371
02253;Cuisy-en-Almont;02;02200;49.3519078898, 3.32022130463
02233;Cramaille;02;02130;49.1935797302, 3.55982855371
02248;Cuirieux;02;02350;49.6393180069, 3.83480530276
02266;Dolignon;02;02360;49.7487127053, 4.14397175229
02234;Craonne;02;02160;49.3988991643, 3.73817191868
02263;Dhuizel;02;02220;49.3180108636, 3.5439628093
02268;Domptin;02;02310;48.9875725146, 3.27825135374
02265;Dohis;02;02360;49.7487127053, 4.14397175229
02261;Dercy;02;02270;49.714634271, 3.5968851996
02313;Flavigny-le-Grand-et-Beaurain;02;02120;49.8880905983, 3.64129929098
02321;Fontaine-lès-Vervins;02;02140;49.8210899574, 3.91454720458
02292;Étampes-sur-Marne;02;02400;49.0643447361, 3.3912505936
02302;Faverolles;02;02600;49.2730511855, 3.12339772854
02297;Étrépilly;02;02400;49.0643447361, 3.3912505936
02304;La Fère;02;02800;49.6765246538, 3.39232111371
02280;Épieds;02;02400;49.0643447361, 3.3912505936
02278;Éparcy;02;02500;49.890758884, 4.10750632589
02303;Fayet;02;02100;49.8685441759, 3.30178111999
02349;Goudelancourt-lès-Berrieux;02;02820;49.512711001, 3.83344703407
02332;Fresnes-en-Tardenois;02;02130;49.1935797302, 3.55982855371
02353;Grandlup-et-Fay;02;02350;49.6393180069, 3.83480530276
02331;Franqueville;02;02140;49.8210899574, 3.91454720458
02358;Grougis;02;02110;49.9673733527, 3.44143561655
02333;Fresnes;02;02380;49.5102092676, 3.34013321882
02328;Fossoy;02;02650;49.0487416682, 3.50137456467
05128;Saint-André-d'Embrun;05;05200;44.5288516779, 6.5354706642
05122;La Roche-de-Rame;05;05310;44.7404687507, 6.51315581075
05066;La Haute-Beaume;05;05140;44.5714639145, 5.71301541571
05121;Rochebrune;05;05190;44.4605179001, 6.21963036357
05063;La Grave;05;05320;45.0603930366, 6.28395609682
05096;Orcières;05;05170;44.6838701785, 6.34860583609
05127;Rousset;05;05190;44.4605179001, 6.21963036357
05116;Réotier;05;05600;44.6692655644, 6.68957697025
05061;Gap;05;05000;44.5625391818, 6.06869105196
05183;Villar-Saint-Pancrace;05;05100;44.9491518655, 6.66040427296
05180;Les Vigneaux;05;05120;44.8094841001, 6.52475602144
05172;Trescléoux;05;05700;44.3940115409, 5.69370523608
05156;Saint-Sauveur;05;05200;44.5288516779, 6.5354706642
05165;Savournon;05;05700;44.3940115409, 5.69370523608
05184;Vitrolles;05;05110;44.4207763545, 5.95755460075
05160;Salérans;05;05300;44.2953436251, 5.81680688288
05176;Valserres;05;05130;44.47463423, 6.07115891935
05157;Saint-Véran;05;05350;44.7398415746, 6.81322835157
07134;Laurac-en-Vivarais;07;07110;44.5628974599, 4.2173201674
07168;Orgnac-l'Aven;07;07150;44.389065445, 4.39839654491
07129;Lamastre;07;07270;44.9912786695, 4.60999260675
07142;Lespéron;07;07660;44.7442437904, 3.96612267171
07165;Nonières;07;07160;44.8862091269, 4.40650740224
07139;Laviolle;07;07530;44.7656875019, 4.35207431402
07159;Mirabel;07;07170;44.577154025, 4.48966279879
07182;Prades;07;07380;44.6419926535, 4.23684752735
07187;Prunet;07;07110;44.5628974599, 4.2173201674
08333;Olizy-Primat;08;08250;49.3052152829, 4.87924744188
08347;Puilly-et-Charbeaux;08;08370;49.5990875721, 5.27880368483
08358;Remilly-les-Pothées;08;08150;49.8122244724, 4.52545242673
08357;Remilly-Aillicourt;08;08450;49.6051172684, 4.92625814673
08330;Novy-Chevrières;08;08300;49.4890710736, 4.33770775217
08343;Pouru-Saint-Remy;08;08140;49.7027985967, 5.05389161183
08339;Perthes;08;08300;49.4890710736, 4.33770775217
08361;Renwez;08;08150;49.8122244724, 4.52545242673
77452;Sigy;77;77520;48.4787752425, 3.12194735393
77455;Soignolles-en-Brie;77;77111;48.6502963027, 2.71437354828
77456;Soisy-Bouy;77;77650;48.5152037389, 3.24054822685
77458;Souppes-sur-Loing;77;77460;48.1889258767, 2.77893143311
77479;Vaires-sur-Marne;77;77360;48.870149545, 2.63599296332
77480;Valence-en-Brie;77;77830;48.4598569753, 2.90486661459
77493;Verneuil-l'Étang;77;77390;48.6400377042, 2.79774834492
77496;Vieux-Champagne;77;77370;48.5606029777, 3.03744473884
77500;Villebéon;77;77710;48.2430767523, 2.88428828636
77509;Villeneuve-les-Bordes;77;77154;48.4891565609, 3.02294060118
77521;Villiers-sur-Morin;77;77580;48.8615810668, 2.95011085183
77529;Voulangis;77;77580;48.8615810668, 2.95011085183
77532;Vulaines-lès-Provins;77;77160;48.5896767151, 3.24326653179
78013;Andelu;78;78770;48.8635257362, 1.79608711913
78015;Andrésy;78;78570;48.9796109181, 2.04393218537
78029;Aubergenville;78;78410;48.9601241693, 1.86465256885
78030;Auffargis;78;78610;48.7133396179, 1.81485270271
78034;Auteuil;78;78770;48.8635257362, 1.79608711913
78036;Autouillet;78;78770;48.8635257362, 1.79608711913
78048;Bazainville;78;78550;48.8059624153, 1.62530918633
78053;Béhoust;78;78910;48.8500627477, 1.67789030017
78068;Blaru;78;78270;49.0329490091, 1.54187293209
78073;Bois-d'Arcy;78;78390;48.8043941773, 2.01866204781
78087;Bonnelles;78;78830;48.6221711105, 1.99864954313
78090;Bouafle;78;78410;48.9601241693, 1.86465256885
78123;Carrières-sous-Poissy;78;78955;48.9453564407, 2.02870519723
78143;Châteaufort;78;78117;48.7426119196, 2.10563873194
78147;Chaufour-lès-Bonnières;78;78270;49.0329490091, 1.54187293209
78165;Les Clayes-sous-Bois;78;78340;48.8190038285, 1.98403362537
78168;Coignières;78;78310;48.7604855324, 1.91898209487
78193;Dampierre-en-Yvelines;78;78720;48.6724843894, 1.96251286173
78194;Dannemarie;78;78550;48.8059624153, 1.62530918633
78231;Favrieux;78;78200;48.9657827811, 1.64662201232
78234;Flacourt;78;78200;48.9657827811, 1.64662201232
78262;Galluis;78;78490;48.7796365302, 1.79456166504
78265;Garancières;78;78890;48.8233853015, 1.75829198183
78285;Gressey;78;78550;48.8059624153, 1.62530918633
78291;Guerville;78;78930;48.9393577295, 1.72733973535
78297;Guyancourt;78;78280;48.7729816592, 2.07605378449
78300;Hargeville;78;78790;48.8921487904, 1.67421696367
78324;Jouy-Mauvoisin;78;78200;48.9657827811, 1.64662201232
78327;Juziers;78;78820;49.0006712804, 1.84049263155
78329;Lainville-en-Vexin;78;78440;49.0236826177, 1.79343875467
78362;Mantes-la-Ville;78;78711;48.9750839165, 1.71186276145
78366;Mareil-le-Guyon;78;78490;48.7796365302, 1.79456166504
78396;Le Mesnil-le-Roi;78;78600;48.9430101305, 2.14143556123
78398;Les Mesnuls;78;78490;48.7796365302, 1.79456166504
78406;Milon-la-Chapelle;78;78470;48.7175747571, 2.05026286373
78407;Mittainville;78;78125;48.6430372045, 1.73672193818
78415;Montainville;78;78124;48.884244051, 1.86268946991
78431;Morainvilliers;78;78630;48.9218149018, 1.96212376753
78443;Neauphle-le-Vieux;78;78640;48.8210314117, 1.88134330227
78444;Neauphlette;78;78980;48.9416314677, 1.55443275469
78470;Orphin;78;78125;48.6430372045, 1.73672193818
78486;Le Perray-en-Yvelines;78;78610;48.7133396179, 1.81485270271
78498;Poissy;78;78300;48.9238513521, 2.02821434005
78503;Port-Villez;78;78270;49.0329490091, 1.54187293209
78506;Prunay-en-Yvelines;78;78660;48.5043951327, 1.85801812038
78536;Sailly;78;78440;49.0236826177, 1.79343875467
78605;Tacoignières;78;78910;48.8500627477, 1.67789030017
78606;Le Tartre-Gaudran;78;78113;48.7269719682, 1.6475078387
78620;Toussus-le-Noble;78;78117;48.7426119196, 2.10563873194
78624;Triel-sur-Seine;78;78510;48.9781198658, 2.00818427315
78638;Vaux-sur-Seine;78;78740;49.0109765215, 1.96738669464
78643;Vernouillet;78;78540;48.9651204678, 1.97419104222
78677;Villette;78;78930;48.9393577295, 1.72733973535
78683;Villiers-Saint-Frédéric;78;78640;48.8210314117, 1.88134330227
78686;Viroflay;78;78220;48.8027347247, 2.17103281984
78688;Voisins-le-Bretonneux;78;78960;48.7588159702, 2.0488584635
79002;Adilly;79;79200;46.6764128938, -0.220232536654
79004;Aigonnay;79;79370;46.2791849908, -0.237039794874
79005;Airvault;79;79600;46.8218182102, -0.136529587594
79013;Argentonnay;79;79150;47.0026122608, -0.46748094088
79013;Argentonnay;79;79300;46.8619599412, -0.471600678729
79024;Azay-le-Brûlé;79;79400;46.4367634451, -0.226400465767
79029;Beaulieu-sous-Parthenay;79;79420;46.554353559, -0.175702505371
79030;Beaussais-Vitré;79;79370;46.2791849908, -0.237039794874
79031;Beauvoir-sur-Niort;79;79360;46.1718369403, -0.460736148916
79042;Bougon;79;79800;46.3757530547, -0.0927719850216
79046;Le Bourdet;79;79210;46.2343123422, -0.655631681594
